UNITID,EFALEVEL,LINE,SECTION,LSTUDY,XEFTOTLT,EFTOTLT,XEFTOTLM,EFTOTLM,XEFTOTLW,EFTOTLW,XEFAIANT,EFAIANT,XEFAIANM,EFAIANM,XEFAIANW,EFAIANW,XEFASIAT,EFASIAT,XEFASIAM,EFASIAM,XEFASIAW,EFASIAW,XEFBKAAT,EFBKAAT,XEFBKAAM,EFBKAAM,XEFBKAAW,EFBKAAW,XEFHISPT,EFHISPT,XEFHISPM,EFHISPM,XEFHISPW,EFHISPW,XEFNHPIT,EFNHPIT,XEFNHPIM,EFNHPIM,XEFNHPIW,EFNHPIW,XEFWHITT,EFWHITT,XEFWHITM,EFWHITM,XEFWHITW,EFWHITW,XEF2MORT,EF2MORT,XEF2MORM,EF2MORM,XEF2MORW,EF2MORW,XEFUNKNT,EFUNKNT,XEFUNKNM,EFUNKNM,XEFUNKNW,EFUNKNW,XEFNRALT,EFNRALT,XEFNRALM,EFNRALM,XEFNRALW,EFNRALW,XEFGNDRUN,EFGNDRUN,XEFGNDRAN,EFGNDRAN,XEFGNDRUA,EFGNDRUA,XEFGNDRKN,EFGNDRKN
100706,24,1,1,1,R,1200,R,759,R,441,R,9,R,5,R,4,R,55,R,33,R,22,R,120,R,71,R,49,R,94,R,53,R,41,R,2,R,1,R,1,R,771,R,502,R,269,R,73,R,44,R,29,R,65,R,40,R,25,R,11,R,10,R,1,A,,A,,A,,A,
100706,25,99,1,1,R,4470,R,2701,R,1769,R,29,R,18,R,11,R,194,R,109,R,85,R,381,R,188,R,193,R,347,R,188,R,159,R,6,R,4,R,2,R,3087,R,1937,R,1150,R,234,R,134,R,100,R,135,R,89,R,46,R,57,R,34,R,23,A,,A,,A,,A,
100706,31,7,1,1,R,3,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,2,R,0,A,,A,,A,,A,
100706,32,11,1,3,R,613,R,338,R,275,R,2,R,0,R,2,R,25,R,13,R,12,R,37,R,15,R,22,R,20,R,8,R,12,R,1,R,0,R,1,R,328,R,174,R,154,R,8,R,3,R,5,R,14,R,7,R,7,R,178,R,118,R,60,A,,A,,A,,A,
100706,39,2,1,1,R,435,R,221,R,214,R,5,R,4,R,1,R,13,R,6,R,7,R,48,R,21,R,27,R,51,R,23,R,28,R,2,R,1,R,1,R,265,R,139,R,126,R,29,R,15,R,14,R,18,R,11,R,7,R,4,R,1,R,3,A,,A,,A,,A,
100706,40,3,1,1,R,4035,R,2480,R,1555,R,24,R,14,R,10,R,181,R,103,R,78,R,333,R,167,R,166,R,296,R,165,R,131,R,4,R,3,R,1,R,2822,R,1798,R,1024,R,205,R,119,R,86,R,117,R,78,R,39,R,53,R,33,R,20,A,,A,,A,,A,
100706,41,28,2,4,R,2278,R,1287,R,991,R,14,R,10,R,4,R,93,R,54,R,39,R,282,R,109,R,173,R,147,R,77,R,70,R,4,R,4,R,0,R,1528,R,901,R,627,R,69,R,41,R,28,R,111,R,71,R,40,R,30,R,20,R,10,A,,A,,A,,A,
100706,42,22,2,1,R,1127,R,670,R,457,R,5,R,4,R,1,R,48,R,27,R,21,R,180,R,76,R,104,R,98,R,55,R,43,R,0,R,0,R,0,R,685,R,445,R,240,R,52,R,30,R,22,R,53,R,31,R,22,R,6,R,2,R,4,A,,A,,A,,A,
100706,43,20,2,1,R,921,R,557,R,364,R,4,R,3,R,1,R,33,R,19,R,14,R,118,R,48,R,70,R,86,R,50,R,36,R,0,R,0,R,0,R,609,R,400,R,209,R,39,R,21,R,18,R,29,R,15,R,14,R,3,R,1,R,2,A,,A,,A,,A,
100706,44,15,2,1,R,12,R,4,R,8,R,0,R,0,R,0,R,0,R,0,R,0,R,3,R,0,R,3,R,3,R,1,R,2,R,0,R,0,R,0,R,5,R,3,R,2,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
100706,45,99,2,1,R,909,R,553,R,356,R,4,R,3,R,1,R,33,R,19,R,14,R,115,R,48,R,67,R,83,R,49,R,34,R,0,R,0,R,0,R,604,R,397,R,207,R,38,R,21,R,17,R,29,R,15,R,14,R,3,R,1,R,2,A,,A,,A,,A,
100706,51,21,2,1,R,206,R,113,R,93,R,1,R,1,R,0,R,15,R,8,R,7,R,62,R,28,R,34,R,12,R,5,R,7,R,0,R,0,R,0,R,76,R,45,R,31,R,13,R,9,R,4,R,24,R,16,R,8,R,3,R,1,R,2,A,,A,,A,,A,
100706,52,25,2,3,R,1151,R,617,R,534,R,9,R,6,R,3,R,45,R,27,R,18,R,102,R,33,R,69,R,49,R,22,R,27,R,4,R,4,R,0,R,843,R,456,R,387,R,17,R,11,R,6,R,58,R,40,R,18,R,24,R,18,R,6,A,,A,,A,,A,
100706,59,16,2,1,R,149,R,66,R,83,R,0,R,0,R,0,R,6,R,4,R,2,R,25,R,9,R,16,R,14,R,6,R,8,R,0,R,0,R,0,R,84,R,40,R,44,R,8,R,3,R,5,R,12,R,4,R,8,R,0,R,0,R,0,A,,A,,A,,A,
100706,60,17,2,1,R,760,R,487,R,273,R,4,R,3,R,1,R,27,R,15,R,12,R,90,R,39,R,51,R,69,R,43,R,26,R,0,R,0,R,0,R,520,R,357,R,163,R,30,R,18,R,12,R,17,R,11,R,6,R,3,R,1,R,2,A,,A,,A,,A,
100724,1,29,3,4,R,4081,R,1453,R,2628,R,6,R,0,R,6,R,13,R,7,R,6,R,3464,R,1193,R,2271,R,53,R,26,R,27,R,1,R,1,R,0,R,143,R,57,R,86,R,45,R,13,R,32,R,247,R,94,R,153,R,109,R,62,R,47,R,0,S,,S,,S,
100724,2,99,3,1,R,3521,R,1283,R,2238,R,5,R,0,R,5,R,7,R,3,R,4,R,3024,R,1069,R,1955,R,50,R,25,R,25,R,0,R,0,R,0,R,63,R,33,R,30,R,42,R,13,R,29,R,243,R,92,R,151,R,87,R,48,R,39,R,0,S,,S,,S,
100724,3,99,3,1,R,3477,R,1270,R,2207,R,5,R,0,R,5,R,7,R,3,R,4,R,2999,R,1064,R,1935,R,50,R,25,R,25,R,0,R,0,R,0,R,62,R,32,R,30,R,42,R,13,R,29,R,225,R,85,R,140,R,87,R,48,R,39,A,,A,,A,,A,
100724,4,99,3,1,R,1056,R,358,R,698,R,2,R,0,R,2,R,0,R,0,R,0,R,849,R,278,R,571,R,25,R,13,R,12,R,0,R,0,R,0,R,9,R,6,R,3,R,18,R,5,R,13,R,134,R,46,R,88,R,19,R,10,R,9,A,,A,,A,,A,
100724,5,99,3,1,R,2421,R,912,R,1509,R,3,R,0,R,3,R,7,R,3,R,4,R,2150,R,786,R,1364,R,25,R,12,R,13,R,0,R,0,R,0,R,53,R,26,R,27,R,24,R,8,R,16,R,91,R,39,R,52,R,68,R,38,R,30,A,,A,,A,,A,
100724,11,99,3,1,R,44,R,13,R,31,R,0,R,0,R,0,R,0,R,0,R,0,R,25,R,5,R,20,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,18,R,7,R,11,R,0,R,0,R,0,A,,A,,A,,A,
100724,12,99,3,3,R,560,R,170,R,390,R,1,R,0,R,1,R,6,R,4,R,2,R,440,R,124,R,316,R,3,R,1,R,2,R,1,R,1,R,0,R,80,R,24,R,56,R,3,R,0,R,3,R,4,R,2,R,2,R,22,R,14,R,8,R,0,S,,S,,S,
100724,19,99,3,1,R,159,R,71,R,88,R,0,R,0,R,0,R,1,R,0,R,1,R,124,R,55,R,69,R,5,R,4,R,1,R,0,R,0,R,0,R,10,R,7,R,3,R,1,R,1,R,0,R,12,R,2,R,10,R,6,R,2,R,4,A,,A,,A,,A,
100724,20,99,3,1,R,2262,R,841,R,1421,R,3,R,0,R,3,R,6,R,3,R,3,R,2026,R,731,R,1295,R,20,R,8,R,12,R,0,R,0,R,0,R,43,R,19,R,24,R,23,R,7,R,16,R,79,R,37,R,42,R,62,R,36,R,26,A,,A,,A,,A,
100724,21,14,1,4,R,3627,R,1295,R,2332,R,6,R,0,R,6,R,11,R,5,R,6,R,3079,R,1071,R,2008,R,52,R,26,R,26,R,0,R,0,R,0,R,130,R,52,R,78,R,41,R,11,R,30,R,214,R,79,R,135,R,94,R,51,R,43,A,,A,,A,,A,
100724,22,8,1,1,R,3243,R,1177,R,2066,R,5,R,0,R,5,R,6,R,2,R,4,R,2791,R,984,R,1807,R,49,R,25,R,24,R,0,R,0,R,0,R,56,R,31,R,25,R,39,R,11,R,28,R,213,R,79,R,134,R,84,R,45,R,39,A,,A,,A,,A,
100724,23,6,1,1,R,3243,R,1177,R,2066,R,5,R,0,R,5,R,6,R,2,R,4,R,2791,R,984,R,1807,R,49,R,25,R,24,R,0,R,0,R,0,R,56,R,31,R,25,R,39,R,11,R,28,R,213,R,79,R,134,R,84,R,45,R,39,A,,A,,A,,A,
100724,24,1,1,1,R,1053,R,357,R,696,R,2,R,0,R,2,R,0,R,0,R,0,R,847,R,277,R,570,R,25,R,13,R,12,R,0,R,0,R,0,R,8,R,6,R,2,R,18,R,5,R,13,R,134,R,46,R,88,R,19,R,10,R,9,A,,A,,A,,A,
100724,25,99,1,1,R,2190,R,820,R,1370,R,3,R,0,R,3,R,6,R,2,R,4,R,1944,R,707,R,1237,R,24,R,12,R,12,R,0,R,0,R,0,R,48,R,25,R,23,R,21,R,6,R,15,R,79,R,33,R,46,R,65,R,35,R,30,A,,A,,A,,A,
100724,32,11,1,3,R,384,R,118,R,266,R,1,R,0,R,1,R,5,R,3,R,2,R,288,R,87,R,201,R,3,R,1,R,2,R,0,R,0,R,0,R,74,R,21,R,53,R,2,R,0,R,2,R,1,R,0,R,1,R,10,R,6,R,4,A,,A,,A,,A,
100724,39,2,1,1,R,158,R,70,R,88,R,0,R,0,R,0,R,1,R,0,R,1,R,123,R,54,R,69,R,5,R,4,R,1,R,0,R,0,R,0,R,10,R,7,R,3,R,1,R,1,R,0,R,12,R,2,R,10,R,6,R,2,R,4,A,,A,,A,,A,
100724,40,3,1,1,R,2032,R,750,R,1282,R,3,R,0,R,3,R,5,R,2,R,3,R,1821,R,653,R,1168,R,19,R,8,R,11,R,0,R,0,R,0,R,38,R,18,R,20,R,20,R,5,R,15,R,67,R,31,R,36,R,59,R,33,R,26,A,,A,,A,,A,
100724,41,28,2,4,R,454,R,158,R,296,R,0,R,0,R,0,R,2,R,2,R,0,R,385,R,122,R,263,R,1,R,0,R,1,R,1,R,1,R,0,R,13,R,5,R,8,R,4,R,2,R,2,R,33,R,15,R,18,R,15,R,11,R,4,A,,A,,A,,A,
100724,42,22,2,1,R,278,R,106,R,172,R,0,R,0,R,0,R,1,R,1,R,0,R,233,R,85,R,148,R,1,R,0,R,1,R,0,R,0,R,0,R,7,R,2,R,5,R,3,R,2,R,1,R,30,R,13,R,17,R,3,R,3,R,0,A,,A,,A,,A,
100724,43,20,2,1,R,234,R,93,R,141,R,0,R,0,R,0,R,1,R,1,R,0,R,208,R,80,R,128,R,1,R,0,R,1,R,0,R,0,R,0,R,6,R,1,R,5,R,3,R,2,R,1,R,12,R,6,R,6,R,3,R,3,R,0,A,,A,,A,,A,
100724,44,15,2,1,R,3,R,1,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
100724,45,99,2,1,R,231,R,92,R,139,R,0,R,0,R,0,R,1,R,1,R,0,R,206,R,79,R,127,R,1,R,0,R,1,R,0,R,0,R,0,R,5,R,1,R,4,R,3,R,2,R,1,R,12,R,6,R,6,R,3,R,3,R,0,A,,A,,A,,A,
100724,51,21,2,1,R,44,R,13,R,31,R,0,R,0,R,0,R,0,R,0,R,0,R,25,R,5,R,20,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,18,R,7,R,11,R,0,R,0,R,0,A,,A,,A,,A,
100724,52,25,2,3,R,176,R,52,R,124,R,0,R,0,R,0,R,1,R,1,R,0,R,152,R,37,R,115,R,0,R,0,R,0,R,1,R,1,R,0,R,6,R,3,R,3,R,1,R,0,R,1,R,3,R,2,R,1,R,12,R,8,R,4,A,,A,,A,,A,
100724,59,16,2,1,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
100724,60,17,2,1,R,230,R,91,R,139,R,0,R,0,R,0,R,1,R,1,R,0,R,205,R,78,R,127,R,1,R,0,R,1,R,0,R,0,R,0,R,5,R,1,R,4,R,3,R,2,R,1,R,12,R,6,R,6,R,3,R,3,R,0,A,,A,,A,,A,
100751,1,29,3,4,R,40846,R,17368,R,23478,R,144,R,56,R,88,R,679,R,330,R,349,R,4887,R,1614,R,3273,R,2914,R,1187,R,1727,R,37,R,15,R,22,R,28204,R,12222,R,15982,R,1450,R,595,R,855,R,1324,R,639,R,685,R,1207,R,710,R,497,R,0,A,,R,0,R,40846
100751,2,99,3,1,R,34389,R,14970,R,19419,R,124,R,51,R,73,R,521,R,268,R,253,R,4038,R,1418,R,2620,R,2544,R,1058,R,1486,R,32,R,13,R,19,R,24297,R,10852,R,13445,R,1270,R,530,R,740,R,1222,R,585,R,637,R,341,R,195,R,146,R,0,A,,R,0,R,34389
100751,3,99,3,1,R,33227,R,14553,R,18674,R,116,R,50,R,66,R,491,R,246,R,245,R,3806,R,1357,R,2449,R,2508,R,1045,R,1463,R,32,R,13,R,19,R,23588,R,10588,R,13000,R,1247,R,522,R,725,R,1164,R,560,R,604,R,275,R,172,R,103,A,,A,,A,,A,
100751,4,99,3,1,R,8032,R,3362,R,4670,R,43,R,16,R,27,R,121,R,58,R,63,R,1022,R,337,R,685,R,670,R,264,R,406,R,5,R,2,R,3,R,5619,R,2443,R,3176,R,332,R,126,R,206,R,146,R,77,R,69,R,74,R,39,R,35,A,,A,,A,,A,
100751,5,99,3,1,R,25195,R,11191,R,14004,R,73,R,34,R,39,R,370,R,188,R,182,R,2784,R,1020,R,1764,R,1838,R,781,R,1057,R,27,R,11,R,16,R,17969,R,8145,R,9824,R,915,R,396,R,519,R,1018,R,483,R,535,R,201,R,133,R,68,A,,A,,A,,A,
100751,11,99,3,1,R,1162,R,417,R,745,R,8,R,1,R,7,R,30,R,22,R,8,R,232,R,61,R,171,R,36,R,13,R,23,R,0,R,0,R,0,R,709,R,264,R,445,R,23,R,8,R,15,R,58,R,25,R,33,R,66,R,23,R,43,A,,A,,A,,A,
100751,12,99,3,3,R,6457,R,2398,R,4059,R,20,R,5,R,15,R,158,R,62,R,96,R,849,R,196,R,653,R,370,R,129,R,241,R,5,R,2,R,3,R,3907,R,1370,R,2537,R,180,R,65,R,115,R,102,R,54,R,48,R,866,R,515,R,351,R,0,A,,R,0,R,6457
100751,19,99,3,1,R,1212,R,569,R,643,R,3,R,0,R,3,R,18,R,9,R,9,R,212,R,75,R,137,R,113,R,60,R,53,R,3,R,2,R,1,R,783,R,381,R,402,R,45,R,18,R,27,R,8,R,5,R,3,R,27,R,19,R,8,A,,A,,A,,A,
100751,20,99,3,1,R,23983,R,10622,R,13361,R,70,R,34,R,36,R,352,R,179,R,173,R,2572,R,945,R,1627,R,1725,R,721,R,1004,R,24,R,9,R,15,R,17186,R,7764,R,9422,R,870,R,378,R,492,R,1010,R,478,R,532,R,174,R,114,R,60,A,,A,,A,,A,
100751,21,14,1,4,R,34908,R,15178,R,19730,R,119,R,47,R,72,R,552,R,268,R,284,R,3872,R,1351,R,2521,R,2510,R,1016,R,1494,R,30,R,13,R,17,R,24247,R,10719,R,13528,R,1277,R,525,R,752,R,1209,R,584,R,625,R,1092,R,655,R,437,A,,A,,A,,A,
100751,22,8,1,1,R,31038,R,13582,R,17456,R,106,R,44,R,62,R,459,R,231,R,228,R,3440,R,1247,R,2193,R,2324,R,949,R,1375,R,29,R,13,R,16,R,22063,R,9886,R,12177,R,1170,R,488,R,682,R,1129,R,537,R,592,R,318,R,187,R,131,A,,A,,A,,A,
100751,23,6,1,1,R,30973,R,13553,R,17420,R,106,R,44,R,62,R,458,R,230,R,228,R,3433,R,1241,R,2192,R,2323,R,949,R,1374,R,29,R,13,R,16,R,22059,R,9885,R,12174,R,1169,R,487,R,682,R,1128,R,536,R,592,R,268,R,168,R,100,A,,A,,A,,A,
100751,24,1,1,1,R,7973,R,3336,R,4637,R,43,R,16,R,27,R,121,R,58,R,63,R,1006,R,330,R,676,R,666,R,262,R,404,R,5,R,2,R,3,R,5582,R,2427,R,3155,R,330,R,125,R,205,R,146,R,77,R,69,R,74,R,39,R,35,A,,A,,A,,A,
100751,25,99,1,1,R,23000,R,10217,R,12783,R,63,R,28,R,35,R,337,R,172,R,165,R,2427,R,911,R,1516,R,1657,R,687,R,970,R,24,R,11,R,13,R,16477,R,7458,R,9019,R,839,R,362,R,477,R,982,R,459,R,523,R,194,R,129,R,65,A,,A,,A,,A,
100751,31,7,1,1,R,65,R,29,R,36,R,0,R,0,R,0,R,1,R,1,R,0,R,7,R,6,R,1,R,1,R,0,R,1,R,0,R,0,R,0,R,4,R,1,R,3,R,1,R,1,R,0,R,1,R,1,R,0,R,50,R,19,R,31,A,,A,,A,,A,
100751,32,11,1,3,R,3870,R,1596,R,2274,R,13,R,3,R,10,R,93,R,37,R,56,R,432,R,104,R,328,R,186,R,67,R,119,R,1,R,0,R,1,R,2184,R,833,R,1351,R,107,R,37,R,70,R,80,R,47,R,33,R,774,R,468,R,306,A,,A,,A,,A,
100751,39,2,1,1,R,863,R,427,R,436,R,2,R,0,R,2,R,11,R,6,R,5,R,144,R,55,R,89,R,85,R,42,R,43,R,2,R,2,R,0,R,559,R,288,R,271,R,33,R,14,R,19,R,3,R,3,R,0,R,24,R,17,R,7,A,,A,,A,,A,
100751,40,3,1,1,R,22137,R,9790,R,12347,R,61,R,28,R,33,R,326,R,166,R,160,R,2283,R,856,R,1427,R,1572,R,645,R,927,R,22,R,9,R,13,R,15918,R,7170,R,8748,R,806,R,348,R,458,R,979,R,456,R,523,R,170,R,112,R,58,A,,A,,A,,A,
100751,41,28,2,4,R,5938,R,2190,R,3748,R,25,R,9,R,16,R,127,R,62,R,65,R,1015,R,263,R,752,R,404,R,171,R,233,R,7,R,2,R,5,R,3957,R,1503,R,2454,R,173,R,70,R,103,R,115,R,55,R,60,R,115,R,55,R,60,A,,A,,A,,A,
100751,42,22,2,1,R,3351,R,1388,R,1963,R,18,R,7,R,11,R,62,R,37,R,25,R,598,R,171,R,427,R,220,R,109,R,111,R,3,R,0,R,3,R,2234,R,966,R,1268,R,100,R,42,R,58,R,93,R,48,R,45,R,23,R,8,R,15,A,,A,,A,,A,
100751,43,20,2,1,R,2254,R,1000,R,1254,R,10,R,6,R,4,R,33,R,16,R,17,R,373,R,116,R,257,R,185,R,96,R,89,R,3,R,0,R,3,R,1529,R,703,R,826,R,78,R,35,R,43,R,36,R,24,R,12,R,7,R,4,R,3,A,,A,,A,,A,
100751,44,15,2,1,R,59,R,26,R,33,R,0,R,0,R,0,R,0,R,0,R,0,R,16,R,7,R,9,R,4,R,2,R,2,R,0,R,0,R,0,R,37,R,16,R,21,R,2,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
100751,45,99,2,1,R,2195,R,974,R,1221,R,10,R,6,R,4,R,33,R,16,R,17,R,357,R,109,R,248,R,181,R,94,R,87,R,3,R,0,R,3,R,1492,R,687,R,805,R,76,R,34,R,42,R,36,R,24,R,12,R,7,R,4,R,3,A,,A,,A,,A,
100751,51,21,2,1,R,1097,R,388,R,709,R,8,R,1,R,7,R,29,R,21,R,8,R,225,R,55,R,170,R,35,R,13,R,22,R,0,R,0,R,0,R,705,R,263,R,442,R,22,R,7,R,15,R,57,R,24,R,33,R,16,R,4,R,12,A,,A,,A,,A,
100751,52,25,2,3,R,2587,R,802,R,1785,R,7,R,2,R,5,R,65,R,25,R,40,R,417,R,92,R,325,R,184,R,62,R,122,R,4,R,2,R,2,R,1723,R,537,R,1186,R,73,R,28,R,45,R,22,R,7,R,15,R,92,R,47,R,45,A,,A,,A,,A,
100751,59,16,2,1,R,349,R,142,R,207,R,1,R,0,R,1,R,7,R,3,R,4,R,68,R,20,R,48,R,28,R,18,R,10,R,1,R,0,R,1,R,224,R,93,R,131,R,12,R,4,R,8,R,5,R,2,R,3,R,3,R,2,R,1,A,,A,,A,,A,
100751,60,17,2,1,R,1846,R,832,R,1014,R,9,R,6,R,3,R,26,R,13,R,13,R,289,R,89,R,200,R,153,R,76,R,77,R,2,R,0,R,2,R,1268,R,594,R,674,R,64,R,30,R,34,R,31,R,22,R,9,R,4,R,2,R,2,A,,A,,A,,A,
100760,1,29,3,4,R,2140,R,835,R,1305,R,6,R,3,R,3,R,16,R,4,R,12,R,480,R,131,R,349,R,124,R,48,R,76,R,2,R,1,R,1,R,1418,R,602,R,816,R,87,R,39,R,48,R,3,R,3,R,0,R,4,R,4,R,0,R,0,A,,R,0,R,2140
100760,2,99,3,1,R,2140,R,835,R,1305,R,6,R,3,R,3,R,16,R,4,R,12,R,480,R,131,R,349,R,124,R,48,R,76,R,2,R,1,R,1,R,1418,R,602,R,816,R,87,R,39,R,48,R,3,R,3,R,0,R,4,R,4,R,0,R,0,A,,R,0,R,2140
100760,3,99,3,1,R,1203,R,408,R,795,R,3,R,1,R,2,R,7,R,1,R,6,R,322,R,78,R,244,R,63,R,18,R,45,R,0,R,0,R,0,R,748,R,283,R,465,R,54,R,21,R,33,R,3,R,3,R,0,R,3,R,3,R,0,A,,A,,A,,A,
100760,4,99,3,1,R,384,R,153,R,231,R,0,R,0,R,0,R,3,R,0,R,3,R,81,R,25,R,56,R,28,R,9,R,19,R,0,R,0,R,0,R,250,R,108,R,142,R,18,R,7,R,11,R,1,R,1,R,0,R,3,R,3,R,0,A,,A,,A,,A,
100760,5,99,3,1,R,819,R,255,R,564,R,3,R,1,R,2,R,4,R,1,R,3,R,241,R,53,R,188,R,35,R,9,R,26,R,0,R,0,R,0,R,498,R,175,R,323,R,36,R,14,R,22,R,2,R,2,R,0,R,0,R,0,R,0,A,,A,,A,,A,
100760,11,99,3,1,R,937,R,427,R,510,R,3,R,2,R,1,R,9,R,3,R,6,R,158,R,53,R,105,R,61,R,30,R,31,R,2,R,1,R,1,R,670,R,319,R,351,R,33,R,18,R,15,R,0,R,0,R,0,R,1,R,1,R,0,A,,A,,A,,A,
100760,19,99,3,1,R,158,R,44,R,114,R,0,R,0,R,0,R,0,R,0,R,0,R,58,R,14,R,44,R,6,R,0,R,6,R,0,R,0,R,0,R,87,R,25,R,62,R,7,R,5,R,2,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
100760,20,99,3,1,R,661,R,211,R,450,R,3,R,1,R,2,R,4,R,1,R,3,R,183,R,39,R,144,R,29,R,9,R,20,R,0,R,0,R,0,R,411,R,150,R,261,R,29,R,9,R,20,R,2,R,2,R,0,R,0,R,0,R,0,A,,A,,A,,A,
100760,21,14,1,4,R,580,R,235,R,345,R,2,R,0,R,2,R,2,R,1,R,1,R,121,R,38,R,83,R,32,R,10,R,22,R,1,R,0,R,1,R,393,R,171,R,222,R,26,R,12,R,14,R,1,R,1,R,0,R,2,R,2,R,0,A,,A,,A,,A,
100760,22,8,1,1,R,580,R,235,R,345,R,2,R,0,R,2,R,2,R,1,R,1,R,121,R,38,R,83,R,32,R,10,R,22,R,1,R,0,R,1,R,393,R,171,R,222,R,26,R,12,R,14,R,1,R,1,R,0,R,2,R,2,R,0,A,,A,,A,,A,
100760,23,6,1,1,R,559,R,230,R,329,R,1,R,0,R,1,R,2,R,1,R,1,R,117,R,38,R,79,R,32,R,10,R,22,R,0,R,0,R,0,R,378,R,166,R,212,R,26,R,12,R,14,R,1,R,1,R,0,R,2,R,2,R,0,A,,A,,A,,A,
100760,24,1,1,1,R,281,R,113,R,168,R,0,R,0,R,0,R,1,R,0,R,1,R,53,R,15,R,38,R,20,R,6,R,14,R,0,R,0,R,0,R,191,R,85,R,106,R,14,R,5,R,9,R,0,R,0,R,0,R,2,R,2,R,0,A,,A,,A,,A,
100760,25,99,1,1,R,278,R,117,R,161,R,1,R,0,R,1,R,1,R,1,R,0,R,64,R,23,R,41,R,12,R,4,R,8,R,0,R,0,R,0,R,187,R,81,R,106,R,12,R,7,R,5,R,1,R,1,R,0,R,0,R,0,R,0,A,,A,,A,,A,
100760,31,7,1,1,R,21,R,5,R,16,R,1,R,0,R,1,R,0,R,0,R,0,R,4,R,0,R,4,R,0,R,0,R,0,R,1,R,0,R,1,R,15,R,5,R,10,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
100760,39,2,1,1,R,44,R,24,R,20,R,0,R,0,R,0,R,0,R,0,R,0,R,13,R,9,R,4,R,0,R,0,R,0,R,0,R,0,R,0,R,30,R,14,R,16,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
100760,40,3,1,1,R,234,R,93,R,141,R,1,R,0,R,1,R,1,R,1,R,0,R,51,R,14,R,37,R,12,R,4,R,8,R,0,R,0,R,0,R,157,R,67,R,90,R,11,R,6,R,5,R,1,R,1,R,0,R,0,R,0,R,0,A,,A,,A,,A,
100760,41,28,2,4,R,1560,R,600,R,960,R,4,R,3,R,1,R,14,R,3,R,11,R,359,R,93,R,266,R,92,R,38,R,54,R,1,R,1,R,0,R,1025,R,431,R,594,R,61,R,27,R,34,R,2,R,2,R,0,R,2,R,2,R,0,A,,A,,A,,A,
100760,42,22,2,1,R,1560,R,600,R,960,R,4,R,3,R,1,R,14,R,3,R,11,R,359,R,93,R,266,R,92,R,38,R,54,R,1,R,1,R,0,R,1025,R,431,R,594,R,61,R,27,R,34,R,2,R,2,R,0,R,2,R,2,R,0,A,,A,,A,,A,
100760,43,20,2,1,R,644,R,178,R,466,R,2,R,1,R,1,R,5,R,0,R,5,R,205,R,40,R,165,R,31,R,8,R,23,R,0,R,0,R,0,R,370,R,117,R,253,R,28,R,9,R,19,R,2,R,2,R,0,R,1,R,1,R,0,A,,A,,A,,A,
100760,44,15,2,1,R,103,R,40,R,63,R,0,R,0,R,0,R,2,R,0,R,2,R,28,R,10,R,18,R,8,R,3,R,5,R,0,R,0,R,0,R,59,R,23,R,36,R,4,R,2,R,2,R,1,R,1,R,0,R,1,R,1,R,0,A,,A,,A,,A,
100760,45,99,2,1,R,541,R,138,R,403,R,2,R,1,R,1,R,3,R,0,R,3,R,177,R,30,R,147,R,23,R,5,R,18,R,0,R,0,R,0,R,311,R,94,R,217,R,24,R,7,R,17,R,1,R,1,R,0,R,0,R,0,R,0,A,,A,,A,,A,
100760,51,21,2,1,R,916,R,422,R,494,R,2,R,2,R,0,R,9,R,3,R,6,R,154,R,53,R,101,R,61,R,30,R,31,R,1,R,1,R,0,R,655,R,314,R,341,R,33,R,18,R,15,R,0,R,0,R,0,R,1,R,1,R,0,A,,A,,A,,A,
100760,59,16,2,1,R,114,R,20,R,94,R,0,R,0,R,0,R,0,R,0,R,0,R,45,R,5,R,40,R,6,R,0,R,6,R,0,R,0,R,0,R,57,R,11,R,46,R,6,R,4,R,2,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
